169,740
168,740
167,740
167,739
166,739
166,738
165,738
165,737
164,737
164,736
163,736
162,736
161,736
160,736
159,736
158,736
158,735
157,735
157,734
156,734
156,733
156,732
155,732
155,731
154,731
154,730
153,730
152,730
152,729
151,729
151,728
150,728
150,727
149,727
149,726
148,726
148,725
147,725
147,724
147,723
148,722
148,722
148,721
148,720
148,719
148,718
148,717
149,716
149,716
150,715
150,715
151,714
151,714
152,713
152,713
153,712
153,712
154,711
154,711
155,710
156,710
156,711
157,711
157,712
157,713
158,713
158,714
159,714
159,715
160,715
161,715
161,716
162,716
162,717
163,717
163,718
164,718
165,718
166,718
167,718
168,718
169,718
170,718
170,719
170,720
170,721
170,722
170,723
171,723
171,724
171,725
172,725
172,726
173,726
173,727
173,728
174,728
174,729
174,730
174,731
174,732
174,733
174,734
174,735
174,736
174,736
173,737
173,737
172,738
172,738
171,738
170,739
170,739
169,740
169,740
