1090,673
1089,673
1088,673
1087,673
1087,672
1086,672
1085,672
1085,671
1084,671
1085,670
1085,670
1085,669
1085,668
1085,667
1085,666
1084,666
1084,665
1083,665
1083,664
1083,663
1082,663
1082,662
1082,661
1081,661
1081,660
1080,660
1080,659
1080,658
1079,658
1079,657
1078,657
1078,656
1078,655
1077,655
1077,654
1076,654
1076,653
1075,653
1075,652
1075,651
1075,650
1074,650
1074,649
1073,649
1073,648
1073,647
1072,647
1072,646
1071,646
1071,645
1070,645
1070,644
1070,643
1069,643
1069,642
1068,642
1068,641
1068,640
1067,640
1067,639
1067,638
1066,638
1066,637
1065,637
1065,636
1065,635
1064,635
1064,634
1063,634
1063,633
1063,632
1062,632
1062,631
1061,631
1061,630
1061,629
1061,628
1060,628
1060,627
1060,626
1059,626
1059,625
1059,624
1058,624
1058,623
1057,623
1057,622
1057,621
1056,621
1056,620
1055,620
1055,619
1055,618
1055,617
1055,616
1054,616
1054,615
1053,615
1053,614
1053,613
1052,613
1052,612
1052,611
1051,611
1051,610
1050,610
1050,609
1050,608
1049,608
1049,607
1048,607
1048,606
1048,605
1048,604
1047,604
1047,603
1047,602
1047,601
1047,600
1047,599
1047,598
1046,598
1046,597
1046,596
1046,595
1046,594
1046,593
1046,592
1045,592
1045,591
1045,590
1045,589
1045,588
1045,587
1045,586
1045,585
1045,584
1044,584
1044,583
1044,582
1044,581
1043,581
1043,580
1043,579
1042,579
1042,578
1043,577
1043,577
1044,576
1045,576
1046,576
1047,576
1048,576
1049,576
1049,576
1050,575
1051,575
1052,575
1053,575
1053,576
1054,576
1055,576
1056,576
1056,577
1057,577
1058,577
1058,578
1059,578
1060,578
1060,579
1061,579
1062,579
1062,580
1063,580
1063,581
1064,581
1064,582
1065,582
1065,583
1066,583
1066,584
1067,584
1068,584
1068,585
1069,585
1069,586
1070,586
1071,586
1071,587
1072,587
1072,588
1073,588
1074,588
1074,589
1075,589
1076,589
1076,590
1077,590
1078,590
1079,590
1079,591
1080,591
1080,592
1081,592
1082,592
1082,593
1083,593
1084,593
1084,594
1085,594
1086,594
1087,594
1087,595
1088,595
1089,595
1090,595
1091,595
1091,596
1092,596
1092,597
1092,598
1093,598
1093,599
1094,599
1094,600
1095,600
1095,601
1096,601
1096,602
1096,603
1097,603
1097,604
1098,604
1098,605
1098,606
1099,606
1099,607
1100,607
1100,608
1101,608
1101,609
1101,610
1102,610
1102,611
1103,611
1103,612
1103,613
1104,613
1104,614
1104,615
1105,615
1105,616
1105,617
1106,617
1106,618
1106,619
1107,619
1107,620
1108,620
1108,621
1109,621
1109,622
1110,622
1110,623
1111,623
1111,624
1112,624
1112,625
1113,625
1113,626
1114,626
1114,627
1115,627
1115,628
1116,628
1116,629
1116,630
1117,630
1117,631
1118,631
1118,632
1118,633
1119,633
1119,634
1120,634
1120,635
1121,635
1121,636
1122,636
1122,637
1123,637
1123,638
1124,638
1124,639
1125,639
1125,640
1126,640
1126,641
1126,642
1126,643
1126,644
1126,645
1126,646
1126,647
1126,648
1126,649
1126,650
1126,651
1126,652
1126,653
1126,654
1126,655
1126,656
1126,657
1126,658
1126,659
1126,660
1126,661
1126,662
1126,662
1125,662
1124,662
1123,662
1122,663
1122,663
1121,663
1120,663
1119,663
1118,664
1118,664
1117,664
1116,664
1115,664
1114,665
1114,665
1113,665
1112,666
1112,666
1111,666
1110,666
1109,666
1108,666
1107,667
1107,667
1106,667
1105,668
1105,668
1104,668
1103,668
1102,668
1101,669
1101,669
1100,669
1099,669
1098,669
1097,669
1096,669
1095,669
1094,670
1094,670
1093,670
1092,671
1092,671
1091,672
1091,672
1090,673
1090,673
