1015,17
1014,17
1013,17
1012,17
1011,17
1010,17
1009,17
1009,16
1008,16
1008,15
1007,15
1006,15
1006,14
1005,14
1004,14
1003,14
1003,13
1002,13
1001,13
1001,12
1000,12
1000,11
999,11
998,11
998,10
997,10
997,9
996,9
995,9
995,8
994,8
993,8
993,7
992,7
992,6
991,6
990,6
990,5
989,5
990,4
991,4
992,4
993,4
994,4
995,4
996,4
997,4
998,4
999,4
1000,4
1001,4
1002,4
1003,4
1004,4
1005,4
1006,4
1007,4
1008,4
1009,4
1010,4
1011,4
1012,4
1013,4
1014,4
1015,4
1016,4
1017,4
1018,4
1019,4
1020,4
1021,4
1022,4
1023,4
1024,4
1025,4
1026,4
1027,4
1028,4
1029,4
1030,4
1030,5
1030,5
1029,6
1029,7
1029,7
1028,8
1028,9
1028,10
1028,11
1028,11
1027,12
1027,13
1027,13
1026,13
1025,14
1025,14
1024,14
1023,14
1022,15
1022,15
1021,15
1020,15
1019,15
1018,16
1018,16
1017,16
1016,16
1015,17
1015,17
