678,87
677,87
676,87
675,87
674,87
673,87
672,87
672,86
671,86
671,85
670,85
669,85
669,84
668,84
668,83
667,83
666,83
665,83
665,82
664,82
664,81
663,81
662,81
661,81
661,80
661,79
661,78
660,78
660,77
659,77
659,76
659,75
658,75
658,74
657,74
657,73
656,73
655,73
655,72
655,71
655,70
655,69
655,68
655,67
655,66
656,65
657,65
657,65
658,64
658,64
659,63
659,63
660,62
661,62
662,62
662,62
663,61
663,61
664,60
664,60
665,59
665,59
666,58
666,58
666,57
667,56
668,56
668,56
669,55
670,55
670,55
671,54
671,54
672,53
673,53
674,53
675,53
676,53
677,53
677,54
678,54
679,54
680,54
680,55
681,55
682,55
682,56
683,56
684,56
684,57
685,57
685,58
686,58
687,58
687,59
688,59
689,59
689,60
690,60
691,60
692,60
693,60
693,61
694,61
694,62
695,62
696,62
696,63
697,63
697,64
697,64
696,65
696,65
695,66
695,66
694,67
694,68
694,68
693,69
693,70
693,70
692,71
692,71
691,72
691,72
690,73
690,74
690,74
689,75
689,75
688,75
687,75
686,76
686,76
685,77
685,77
684,78
684,79
684,80
684,81
684,81
683,82
683,82
682,83
682,83
681,84
681,84
680,85
680,85
679,86
679,86
678,87
678,87
