855,17
854,17
853,17
853,16
852,16
852,15
852,14
852,13
853,12
853,12
853,11
854,10
854,10
854,9
855,8
855,8
855,7
855,6
856,5
856,5
857,4
858,4
859,4
860,4
861,4
862,4
863,4
864,4
864,5
864,5
863,6
863,6
862,7
862,7
861,8
861,8
860,9
860,9
859,10
859,10
858,11
858,11
857,12
857,12
856,13
856,14
856,14
855,15
855,16
855,17
855,17
