197,19
196,19
195,19
194,19
193,19
192,19
191,19
190,19
190,18
190,17
189,17
189,16
188,16
188,15
188,14
188,13
188,12
188,11
189,10
189,10
189,9
190,8
190,8
190,7
191,6
192,6
193,6
194,6
194,7
195,7
195,8
196,8
196,9
197,9
198,9
198,10
199,10
199,11
200,11
200,12
201,12
201,13
202,13
202,14
203,14
203,15
204,15
204,16
204,16
203,17
203,17
202,17
201,17
200,18
200,18
199,18
198,18
197,19
197,19
