820,71
819,71
818,71
818,70
817,70
816,70
815,70
814,70
813,70
812,70
811,70
810,70
809,70
809,69
808,69
807,69
807,68
806,68
805,68
804,68
803,68
802,68
802,67
801,67
800,67
799,67
799,66
798,66
797,66
796,66
795,66
794,66
793,66
793,65
792,65
792,64
792,63
792,62
792,61
791,61
791,60
790,60
791,59
791,59
792,58
792,58
793,57
793,57
794,56
795,56
795,56
796,55
797,55
797,56
798,56
799,56
800,56
801,56
802,56
803,56
804,56
805,56
806,56
806,57
807,57
808,57
809,57
809,58
810,58
811,58
812,58
812,58
813,57
814,57
815,57
816,57
816,57
817,56
818,56
819,56
819,56
820,55
821,55
821,55
822,54
823,54
823,54
824,53
824,53
825,52
825,53
826,53
826,54
827,54
827,55
828,55
828,56
829,56
829,57
829,58
829,58
828,59
828,60
828,61
828,61
827,62
827,63
827,63
826,64
826,64
825,65
825,65
824,66
824,66
823,67
823,68
823,68
822,69
822,70
822,70
821,70
820,71
820,71
