299,495
298,495
298,494
297,494
297,493
296,493
296,492
295,492
295,491
294,491
294,490
293,490
293,489
292,489
291,489
290,489
289,489
290,488
290,488
291,487
291,487
291,486
292,485
292,485
293,484
293,484
293,483
294,482
295,482
296,482
297,482
298,482
299,482
300,482
301,482
302,482
303,482
303,482
304,481
305,481
305,482
306,482
306,483
307,483
307,484
308,484
309,484
309,485
309,486
309,486
308,487
308,487
307,488
307,489
307,489
306,490
306,491
306,492
306,493
306,494
306,494
305,494
305,493
304,493
303,493
302,493
301,493
300,494
300,494
299,495
299,495
