1024,186
1023,186
1023,185
1022,185
1022,184
1021,184
1021,183
1020,183
1019,183
1018,183
1017,183
1017,182
1016,182
1016,181
1015,181
1015,180
1014,180
1014,179
1013,179
1013,178
1012,178
1011,178
1011,177
1010,177
1010,176
1009,176
1009,175
1009,174
1008,174
1008,173
1008,172
1009,171
1009,171
1009,170
1009,169
1010,168
1010,168
1010,167
1011,166
1011,166
1011,165
1012,164
1012,164
1012,163
1012,162
1012,161
1013,160
1013,160
1013,159
1014,158
1014,158
1014,157
1015,156
1015,156
1015,155
1016,154
1016,154
1016,153
1017,152
1018,152
1019,152
1020,152
1021,152
1022,152
1023,152
1024,152
1025,152
1026,152
1026,153
1027,153
1028,153
1028,154
1029,154
1030,154
1031,154
1031,155
1031,156
1032,156
1032,157
1033,157
1033,158
1033,159
1034,159
1034,160
1035,160
1035,161
1035,162
1036,162
1036,163
1036,164
1036,165
1036,166
1037,166
1037,167
1037,168
1038,168
1038,169
1038,170
1039,170
1039,171
1040,171
1040,172
1040,173
1040,173
1039,174
1039,174
1038,174
1037,175
1037,175
1036,176
1036,176
1035,177
1035,177
1034,178
1034,178
1033,179
1033,179
1032,180
1032,180
1031,181
1031,182
1031,182
1030,182
1029,182
1028,182
1027,183
1027,183
1026,184
1026,184
1025,185
1025,185
1024,186
1024,186
